x0,x1,loss
0.0345508112,0.5613614890881724,1.0748743958350637
0.03455081717877592,0.5713621657324947,1.0722069483149022
0.03455087098775922,0.6613682555313949,0.8451281925637484
0.03455099995044043,0.8770836613049293,0.4250213564716374
0.03455097320391395,0.8323448441617668,0.3569721590886105
0.0345509692302002,0.8256980276936753,0.35539266734080704
0.0345509594059561,0.8092650504774472,0.361152891482514
0.03455096844092234,0.8243778055052566,0.35534793097895306
0.0343355157326082,0.8206500087863409,0.35570344405279586
0.03455080586778399,0.8243749926391921,0.3553479307760126
0.03455080586778399,0.8243749926391921,0.3553479307760126
